geo_id,geo_code,name,abbreviation
2187,county-65090000,เนินมะปราง,-
2188,county-66010000,เมืองพิจิตร,-
2189,county-66020000,วังทรายพูน,-
2190,county-66030000,โพธิ์ประทับช้าง,-
2191,county-66040000,ตะพานหิน,-
2192,county-66050000,บางมูลนาก,-
2193,county-66060000,โพทะเล,-
2194,county-66070000,สามง่าม,-
2195,county-66080000,ทับคล้อ,-
2196,county-66090000,สากเหล็ก,-
2197,county-66100000,บึงนาราง,-
2198,county-66110000,ดงเจริญ,-
2199,county-66120000,วชิรบารมี,-
2200,county-67010000,เมืองเพชรบูรณ์,-
2201,county-67020000,ชนแดน,-
2202,county-67030000,หล่มสัก,-
2203,county-67040000,หล่มเก่า,-
2204,county-67050000,วิเชียรบุรี,-
2205,county-67060000,ศรีเทพ,-
2206,county-67070000,หนองไผ่,-
2207,county-67080000,บึงสามพัน,-
2208,county-67090000,น้ำหนาว,-
2209,county-67100000,วังโป่ง,-
2210,county-67110000,เขาค้อ,-
2211,county-70010000,เมืองราชบุรี,-
2212,county-70020000,จอมบึง,-
2213,county-70030000,สวนผึ้ง,-
2214,county-70040000,ดำเนินสะดวก,-
2215,county-70050000,บ้านโป่ง,-
2216,county-70060000,บางแพ,-
2217,county-70070000,โพธาราม,-
2218,county-70080000,ปากท่อ,-
2219,county-70090000,วัดเพลง,-
2220,county-70100000,บ้านคา,-
2221,county-71010000,เมืองกาญจนบุรี,-
2222,county-71020000,ไทรโยค,-
2223,county-71030000,บ่อพลอย,-
2224,county-71040000,ศรีสวัสดิ์,-
2225,county-71050000,ท่ามะกา,-
2226,county-71060000,ท่าม่วง,-
2227,county-71070000,ทองผาภูมิ,-
2228,county-71080000,สังขละบุรี,-
2229,county-71090000,พนมทวน,-
2230,county-71100000,เลาขวัญ,-
2231,county-71110000,ด่านมะขามเตี้ย,-
2232,county-71120000,หนองปรือ,-
2233,county-71130000,ห้วยกระเจา,-
2234,county-72010000,เมืองสุพรรณบุรี,-
2235,county-72020000,เดิมบางนางบวช,-
2236,county-72030000,ด่านช้าง,-
2237,county-72040000,บางปลาม้า,-
2238,county-72050000,ศรีประจันต์,-
2239,county-72060000,ดอนเจดีย์,-
2240,county-72070000,สองพี่น้อง,-
2241,county-72080000,สามชุก,-
2242,county-72090000,อู่ทอง,-
2243,county-72100000,หนองหญ้าไซ,-
2244,county-73010000,เมืองนครปฐม,-
2245,county-73020000,กำแพงแสน,-
2246,county-73030000,นครชัยศรี,-
2247,county-73040000,ดอนตูม,-
2248,county-73050000,บางเลน,-
2249,county-73060000,สามพราน,-
2250,county-73070000,พุทธมณฑล,-
2251,county-74010000,เมืองสมุทรสาคร,-
2252,county-74020000,กระทุ่มแบน,-
2253,county-74030000,บ้านแพ้ว,-
2254,county-75010000,เมืองสมุทรสงคราม,-
2255,county-75020000,บางคนที,-
2256,county-75030000,อัมพวา,-
2257,county-76010000,เมืองเพชรบุรี,-
2258,county-76020000,เขาย้อย,-
2259,county-76030000,หนองหญ้าปล้อง,-
2260,county-76040000,ชะอำ,-
2261,county-76050000,ท่ายาง,-
2262,county-76060000,บ้านลาด,-
2263,county-76070000,บ้านแหลม,-
2264,county-76080000,แก่งกระจาน,-
2265,county-77010000,เมืองประจวบคีรีขันธ์,-
2266,county-77020000,กุยบุรี,-
2267,county-77030000,ทับสะแก,-
2268,county-77040000,บางสะพาน,-
2269,county-77050000,บางสะพานน้อย,-
2270,county-77060000,ปราณบุรี,-
2271,county-77070000,หัวหิน,-
2272,county-77080000,สามร้อยยอด,-
2273,county-80010000,เมืองนครศรีธรรมราช,-
2274,county-80020000,พรหมคีรี,-
2275,county-80030000,ลานสกา,-
2276,county-80040000,ฉวาง,-
2277,county-80050000,พิปูน,-
2278,county-80060000,เชียรใหญ่,-
2279,county-80070000,ชะอวด,-
2280,county-80080000,ท่าศาลา,-
2281,county-80090000,ทุ่งสง,-
2282,county-80100000,นาบอน,-
2283,county-80110000,ทุ่งใหญ่,-
2284,county-80120000,ปากพนัง,-
2285,county-80130000,ร่อนพิบูลย์,-
2286,county-80140000,สิชล,-
2287,county-80150000,ขนอม,-
2288,county-80160000,หัวไทร,-
2289,county-80170000,บางขัน,-
2290,county-80180000,ถ้ำพรรณรา,-
2291,county-80190000,จุฬาภรณ์,-
2292,county-80200000,พระพรหม,-
2293,county-80210000,นบพิตำ,-
2294,county-80220000,ช้างกลาง,-
2295,county-80230000,เฉลิมพระเกียรติ,-
2296,county-81010000,เมืองกระบี่,-
2297,county-81020000,เขาพนม,-
2298,county-81030000,เกาะลันตา,-
2299,county-81040000,คลองท่อม,-
2300,county-81050000,อ่าวลึก,-
2301,county-81060000,ปลายพระยา,-
2302,county-81070000,ลำทับ,-
2303,county-81080000,เหนือคลอง,-
2304,county-82010000,เมืองพังงา,-
2305,county-82020000,เกาะยาว,-
2306,county-82030000,กะปง,-
2307,county-82040000,ตะกั่วทุ่ง,-
2308,county-82050000,ตะกั่วป่า,-
2309,county-82060000,คุระบุรี,-
2310,county-82070000,ทับปุด,-
2311,county-82080000,ท้ายเหมือง,-
2312,county-83010000,เมืองภูเก็ต,-
2313,county-83020000,กะทู้,-
2314,county-83030000,ถลาง,-
2315,county-84010000,เมืองสุราษฎร์ธานี,-
2316,county-84020000,กาญจนดิษฐ์,-
2317,county-84030000,ดอนสัก,-
2318,county-84040000,เกาะสมุย,-
2319,county-84050000,เกาะพะงัน,-
2320,county-84060000,ไชยา,-
2321,county-84070000,ท่าชนะ,-
2322,county-84080000,คีรีรัฐนิคม,-
2323,county-84090000,บ้านตาขุน,-
2324,county-84100000,พนม,-
2325,county-84110000,ท่าฉาง,-
2326,county-84120000,บ้านนาสาร,-
2327,county-84130000,บ้านนาเดิม,-
2328,county-84140000,เคียนซา,-
2329,county-84150000,เวียงสระ,-
2330,county-84160000,พระแสง,-
2331,county-84170000,พุนพิน,-
2332,county-84180000,ชัยบุรี,-
2333,county-84190000,วิภาวดี,-
2334,county-85010000,เมืองระนอง,-
2335,county-85020000,ละอุ่น,-
2336,county-85030000,กะเปอร์,-
2337,county-85040000,กระบุรี,-
2338,county-85050000,สุขสำราญ,-
2339,county-86010000,เมืองชุมพร,-
2340,county-86020000,ท่าแซะ,-
2341,county-86030000,ปะทิว,-
2342,county-86040000,หลังสวน,-
2343,county-86050000,ละแม,-
2344,county-86060000,พะโต๊ะ,-
2345,county-86070000,สวี,-
2346,county-86080000,ทุ่งตะโก,-
2347,county-90010000,เมืองสงขลา,-
2348,county-90020000,สทิงพระ,-
2349,county-90030000,จะนะ,-
2350,county-90040000,นาทวี,-
2351,county-90050000,เทพา,-
2352,county-90060000,สะบ้าย้อย,-
2353,county-90070000,ระโนด,-
2354,county-90080000,กระแสสินธุ์,-
2355,county-90090000,รัตภูมิ,-
2356,county-90100000,สะเดา,-
2357,county-90110000,หาดใหญ่,-
2358,county-90120000,นาหม่อม,-
2359,county-90130000,ควนเนียง,-
2360,county-90140000,บางกล่ำ,-
2361,county-90150000,สิงหนคร,-
2362,county-90160000,คลองหอยโข่ง,-
2363,county-91010000,เมืองสตูล,-
2364,county-91020000,ควนโดน,-
2365,county-91030000,ควนกาหลง,-
2366,county-91040000,ท่าแพ,-
2367,county-91050000,ละงู,-
2368,county-91060000,ทุ่งหว้า,-
2369,county-91070000,มะนัง,-
2370,county-92010000,เมืองตรัง,-
2371,county-92020000,กันตัง,-
2372,county-92030000,ย่านตาขาว,-
2373,county-92040000,ปะเหลียน,-
2374,county-92050000,สิเกา,-
2375,county-92060000,ห้วยยอด,-
2376,county-92070000,วังวิเศษ,-
2377,county-92080000,นาโยง,-
2378,county-92090000,รัษฎา,-
2379,county-92100000,หาดสำราญ,-
2380,county-93010000,เมืองพัทลุง,-
2381,county-93020000,กงหรา,-
2382,county-93030000,เขาชัยสน,-
2383,county-93040000,ตะโหมด,-
2384,county-93050000,ควนขนุน,-
2385,county-93060000,ปากพะยูน,-
2386,county-93070000,ศรีบรรพต,-
2387,county-93080000,ป่าบอน,-
2388,county-93090000,บางแก้ว,-
2389,county-93100000,ป่าพะยอม,-
2390,county-93110000,ศรีนครินทร์,-
2391,county-94010000,เมืองปัตตานี,-
2392,county-94020000,โคกโพธิ์,-
2393,county-94030000,หนองจิก,-
2394,county-94040000,ปะนาเระ,-
2395,county-94050000,มายอ,-
2396,county-94060000,ทุ่งยางแดง,-
2397,county-94070000,สายบุรี,-
2398,county-94080000,ไม้แก่น,-
2399,county-94090000,ยะหริ่ง,-
2400,county-94100000,ยะรัง,-
2401,county-94110000,กะพ้อ,-
2402,county-94120000,แม่ลาน,-
2403,county-95010000,เมืองยะลา,-
2404,county-95020000,เบตง,-
2405,county-95030000,บันนังสตา,-
2406,county-95040000,ธารโต,-
2407,county-95050000,ยะหา,-
2408,county-95060000,รามัน,-
2409,county-95070000,กาบัง,-
2410,county-95080000,กรงปินัง,-
2411,county-96010000,เมืองนราธิวาส,-
2412,county-96020000,ตากใบ,-
2413,county-96030000,บาเจาะ,-
2414,county-96040000,ยี่งอ,-
2415,county-96050000,ระแงะ,-
2416,county-96060000,รือเสาะ,-
2417,county-96070000,ศรีสาคร,-
2418,county-96080000,แว้ง,-
2419,county-96090000,สุคิริน,-
2420,county-96100000,สุไหงโก-ลก,-
2421,county-96110000,สุไหงปาดี,-
2422,county-96120000,จะแนะ,-
2423,county-96130000,เจาะไอร้อง,-
