,geo_id,geo_code,name,abbreviation,type_id
1134,1390,postal-94150,ยะหริ่ง,94150,6
1135,1391,postal-94190,ยะหริ่ง,94190,6
1136,1392,postal-94160,ยะรัง,94160,6
1137,1393,postal-94230,กะพ้อ,94230,6
1138,1394,postal-94180,แม่ลาน,94180,6
1139,1395,postal-95000,เมืองยะลา,95000,6
1140,1396,postal-95160,เมืองยะลา,95160,6
1141,1397,postal-95110,เบตง,95110,6
1142,1398,postal-95130,บันนังสตา,95130,6
1143,1399,postal-95150,ธารโต,95150,6
1144,1400,postal-95170,ธารโต,95170,6
1145,1401,postal-95120,ยะหา,95120,6
1146,1402,postal-95140,รามัน,95140,6
1147,1403,postal-95120,กาบัง,95120,6
1148,1404,postal-95000,กรงปินัง,95000,6
1149,1405,postal-96000,เมืองนราธิวาส,96000,6
1150,1406,postal-96110,ตากใบ,96110,6
1151,1407,postal-96170,บาเจาะ,96170,6
1152,1408,postal-96180,ยี่งอ,96180,6
1153,1409,postal-96130,ระแงะ,96130,6
1154,1410,postal-96220,ระแงะ,96220,6
1155,1411,postal-96150,รือเสาะ,96150,6
1156,1412,postal-96210,ศรีสาคร,96210,6
1157,1413,postal-96160,แว้ง,96160,6
1158,1414,postal-96190,สุคิริน,96190,6
1159,1415,postal-96120,สุไหงโกลก,96120,6
1160,1416,postal-96140,สุไหงปาดี,96140,6
1161,1417,postal-96220,จะแนะ,96220,6
1162,1418,postal-96130,เจาะไอร้อง,96130,6
