geo_id,geo_code,name_en,name_th,abbreviation,type_id
3874,27050800,Sae-o,แซร์ออ,27050800,12
3875,27050900,Nong Mak Fai,หนองหมากฝ้าย,27050900,12
3876,27051000,Nong Takhian Bon,หนองตะเคียนบอน,27051000,12
3877,27051100,Huai Chot,ห้วยโจด,27051100,12
3878,27060100,Aranyaprathet,อรัญประเทศ,27060100,12
3879,27060200,Mueang Phai,เมืองไผ่,27060200,12
3880,27060300,Han Sai,หันทราย,27060300,12
3881,27060400,Khlong Nam Sai,คลองน้ำใส,27060400,12
3882,27060500,Tha Kham,ท่าข้าม,27060500,12
3883,27060600,Pa Rai,ป่าไร่,27060600,12
3884,27060700,Thap Phrik,ทับพริก,27060700,12
3885,27060800,Ban Mai Nong Sai,บ้านใหม่หนองไทร,27060800,12
3886,27060900,Phan Suek,ผ่านศึก,27060900,12
3887,27061000,Nong Sang,หนองสังข์,27061000,12
3888,27061100,Khlong Thap Chan,คลองทับจันทร์,27061100,12
3889,27061200,Fak Huai,ฟากห้วย,27061200,12
3890,27061300,Ban Dan,บ้านด่าน,27061300,12
3891,27070100,Khao Chakan,เขาฉกรรจ์,27070100,12
3892,27070200,Nong Wa,หนองหว้า,27070200,12
3893,27070300,Phra Phloeng,พระเพลิง,27070300,12
3894,27070400,Khao Sam Sip,เขาสามสิบ,27070400,12
3895,27080100,Khok Sung,โคกสูง,27080100,12
3896,27080200,Nong Muang,หนองม่วง,27080200,12
3897,27080300,Nong Waeng,หนองแวง,27080300,12
3898,27080400,Non Makmun,โนนหมากมุ่น,27080400,12
3899,27090100,Wang Sombun,วังสมบูรณ์,27090100,12
3900,27090200,Wang Mai,วังใหม่,27090200,12
3901,27090300,Wang Thong,วังทอง,27090300,12
3902,30010100,Nai Mueang,ในเมือง,30010100,12
3903,30010200,Pho Klang,โพธิ์กลาง,30010200,12
3904,30010300,Nong Chabok,หนองจะบก,30010300,12
3905,30010400,Khok Sung,โคกสูง,30010400,12
3906,30010500,Maroeng,มะเริง,30010500,12
3907,30010600,Nong Rawiang,หนองระเวียง,30010600,12
3908,30010700,Pru Yai,ปรุใหญ่,30010700,12
3909,30010800,Muen Wai,หมื่นไวย,30010800,12
3910,30010900,Phon Krang,พลกรัง,30010900,12
3911,30011000,Nong Phai Lom,หนองไผ่ล้อม,30011000,12
3912,30011100,Hua Thale,หัวทะเล,30011100,12
3913,30011200,Ban Ko,บ้านเกาะ,30011200,12
3914,30011300,Ban Mai,บ้านใหม่,30011300,12
3915,30011400,Phutsa,พุดซา,30011400,12
3916,30011500,Ban Pho,บ้านโพธิ์,30011500,12
3917,30011600,Cho Ho,จอหอ,30011600,12
3918,30011700,Khok Kruat,โคกกรวด,30011700,12
3919,30011800,Chai Mongkhon,ไชยมงคล,30011800,12
3920,30011900,Nong Bua Sala,หนองบัวศาลา,30011900,12
3921,30012000,Suranari,สุรนารี,30012000,12
3922,30012100,Si Mum,สีมุม,30012100,12
3923,30012200,Talat,ตลาด,30012200,12
3924,30012300,Phanao,พะเนา,30012300,12
3925,30012400,Nong Krathum,หนองกระทุ่ม,30012400,12
3926,30012500,Nong Khai Nam,หนองไข่น้ำ,30012500,12
3927,30020100,Chae,แชะ,30020100,12
3928,30020200,Chaliang,เฉลียง,30020200,12
3929,30020300,Khon Buri,ครบุรี,30020300,12
3930,30020400,Khok Krachai,โคกกระชาย,30020400,12
3931,30020500,Chorakhe Hin,จระเข้หิน,30020500,12
3932,30020600,Map Tako En,มาบตะโกเอน,30020600,12
3933,30020700,Oraphim,อรพิมพ์,30020700,12
3934,30020800,Ban Mai,บ้านใหม่,30020800,12
3935,30020900,Lam Phiak,ลำเพียก,30020900,12
3936,30021000,Khon Buri Tai,ครบุรีใต้,30021000,12
3937,30021100,Tabaek Ban,ตะแบกบาน,30021100,12
3938,30021200,Sa Wan Phraya,สระว่านพระยา,30021200,12
3939,30030100,Soeng Sang,เสิงสาง,30030100,12
3940,30030200,Sa Takhian,สระตะเคียน,30030200,12
3941,30030300,Non Sombun,โนนสมบูรณ์,30030300,12
3942,30030400,Kut Bot,กุดโบสถ์,30030400,12
3943,30030500,Suk Phaibun,สุขไพบูลย์,30030500,12
3944,30030600,Ban Rat,บ้านราษฎร์,30030600,12
3945,30040100,Mueang Khong,เมืองคง,30040100,12
3946,30040200,Khu Khat,คูขาด,30040200,12
3947,30040300,Thephalai,เทพาลัย,30040300,12
3948,30040400,Ta Chan,ตาจั่น,30040400,12
3949,30040500,Ban Prang,บ้านปรางค์,30040500,12
3950,30040600,Nong Manao,หนองมะนาว,30040600,12
3951,30040700,Nong Bua,หนองบัว,30040700,12
3952,30040800,Non Teng,โนนเต็ง,30040800,12
3953,30040900,Don Yai,ดอนใหญ่,30040900,12
3954,30041000,Kham Sombun,ขามสมบูรณ์,30041000,12
3955,30050100,Ban Lueam,บ้านเหลื่อม,30050100,12
3956,30050200,Wang Pho,วังโพธิ์,30050200,12
3957,30050300,Khok Krabueang,โคกกระเบื้อง,30050300,12
3958,30050400,Cho Raka,ช่อระกา,30050400,12
3959,30060100,Chakkarat,จักราช,30060100,12
3960,30060300,Thonglang,ทองหลาง,30060300,12
3961,30060400,Sisuk,สีสุก,30060400,12
3962,30060500,Nong Kham,หนองขาม,30060500,12
3963,30060700,Nong Phluang,หนองพลวง,30060700,12
3964,30061000,Si Lako,ศรีละกอ,30061000,12
3965,30061100,Khlong Mueang,คลองเมือง,30061100,12
3966,30061300,Hin Khon,หินโคน,30061300,12
3967,30070100,Krathok,กระโทก,30070100,12
3968,30070200,Phlapphla,พลับพลา,30070200,12
3969,30070300,Tha Ang,ท่าอ่าง,30070300,12
3970,30070400,Thung Arun,ทุ่งอรุณ,30070400,12
3971,30070500,Tha Lat Khao,ท่าลาดขาว,30070500,12
3972,30070600,Tha Chalung,ท่าจะหลุง,30070600,12
3973,30070700,Tha Yiam,ท่าเยี่ยม,30070700,12
3974,30070800,Chok Chai,โชคชัย,30070800,12
3975,30070900,Lalom Mai Phatthana,ละลมใหม่พัฒนา,30070900,12
3976,30071000,Dan Kwian,ด่านเกวียน,30071000,12
3977,30080100,Kut Phiman,กุดพิมาน,30080100,12
3978,30080200,Dan Khun Thot,ด่านขุนทด,30080200,12
3979,30080300,Dan Nok,ด่านนอก,30080300,12
3980,30080400,Dan Nai,ด่านใน,30080400,12
3981,30080500,Takhian,ตะเคียน,30080500,12
3982,30080600,Ban Kao,บ้านเก่า,30080600,12
3983,30080700,Ban Praeng,บ้านแปรง,30080700,12
3984,30080800,Phan Chana,พันชนะ,30080800,12
3985,30080900,Sa Chorakhe,สระจรเข้,30080900,12
3986,30081000,Nong Krat,หนองกราด,30081000,12
3987,30081100,Nong Bua Takiat,หนองบัวตะเกียด,30081100,12
3988,30081200,Nong Bua Lakhon,หนองบัวละคร,30081200,12
3989,30081300,Hin Dat,หินดาด,30081300,12
3990,30081500,Huai Bong,ห้วยบง,30081500,12
3991,30081700,Non Mueang Phatthana,โนนเมืองพัฒนา,30081700,12
3992,30081800,Nong Sai,หนองไทร,30081800,12
3993,30090100,Non Thai,โนนไทย,30090100,12
3994,30090200,Dan Chak,ด่านจาก,30090200,12
3995,30090300,Kampang,กำปัง,30090300,12
3996,30090400,Samrong,สำโรง,30090400,12
3997,30090500,Khang Phlu,ค้างพลู,30090500,12
3998,30090600,Ban Wang,บ้านวัง,30090600,12
3999,30090700,Banlang,บัลลังก์,30090700,12
4000,30090800,Sai O,สายออ,30090800,12
4001,30090900,Thanon Pho,ถนนโพธิ์,30090900,12
4002,30091400,Makha,มะค่า,30091400,12
4003,30100100,Non Sung,โนนสูง,30100100,12
4004,30100200,Mai,ใหม่,30100200,12
4005,30100300,Tanot,โตนด,30100300,12
4006,30100400,Bing,บิง,30100400,12
4007,30100500,Don Chomphu,ดอนชมพู,30100500,12
4008,30100600,Than Prasat,ธารปราสาท,30100600,12
4009,30100700,Lum Khao,หลุมข้าว,30100700,12
4010,30100800,Makha,มะค่า,30100800,12
4011,30100900,Phon Songkhram,พลสงคราม,30100900,12
4012,30101000,Chan At,จันอัด,30101000,12
4013,30101100,Kham Thao,ขามเฒ่า,30101100,12
4014,30101200,Dan Khla,ด่านคล้า,30101200,12
4015,30101300,Lam Kho Hong,ลำคอหงษ์,30101300,12
4016,30101400,Mueang Prasat,เมืองปราสาท,30101400,12
4017,30101500,Don Wai,ดอนหวาย,30101500,12
4018,30101600,Lam Mun,ลำมูล,30101600,12
4019,30110100,Kham Sakaesaeng,ขามสะแกแสง,30110100,12
4020,30110200,Non Mueang,โนนเมือง,30110200,12
4021,30110300,Mueang Nat,เมืองนาท,30110300,12
4022,30110400,Chiwuek,ชีวึก,30110400,12
4023,30110500,Pha-ngat,พะงาด,30110500,12
4024,30110600,Nong Hua Fan,หนองหัวฟาน,30110600,12
4025,30110700,Mueang Kaset,เมืองเกษตร,30110700,12
4026,30120100,Bua Yai,บัวใหญ่,30120100,12
4027,30120300,Huai Yang,ห้วยยาง,30120300,12
4028,30120400,Sema Yai,เสมาใหญ่,30120400,12
4029,30120600,Don Tanin,ดอนตะหนิน,30120600,12
4030,30120700,Nong Bua Sa-at,หนองบัวสะอาด,30120700,12
4031,30120800,Non Thonglang,โนนทองหลาง,30120800,12
4032,30121400,Kut Chok,กุดจอก,30121400,12
4033,30121500,Dan Chang,ด่านช้าง,30121500,12
4034,30122000,Khun Thong,ขุนทอง,30122000,12
4035,30122400,Nong Chaeng Yai,หนองแจ้งใหญ่,30122400,12
4036,30130100,Prathai,ประทาย,30130100,12
4037,30130300,Krathum Rai,กระทุ่มราย,30130300,12
4038,30130400,Wang Mai Daeng,วังไม้แดง,30130400,12
4039,30130600,Talat Sai,ตลาดไทร,30130600,12
4040,30130700,Nong Phluang,หนองพลวง,30130700,12
4041,30130800,Nong Khai,หนองค่าย,30130800,12
4042,30130900,Han Huai Sai,หันห้วยทราย,30130900,12
4043,30131000,Don Man,ดอนมัน,30131000,12
4044,30131300,Nang Ram,นางรำ,30131300,12
4045,30131400,Non Phet,โนนเพ็ด,30131400,12
4046,30131500,Thung Sawang,ทุ่งสว่าง,30131500,12
4047,30131700,Khok Klang,โคกกลาง,30131700,12
4048,30131800,Mueang Don,เมืองโดน,30131800,12
4049,30140100,Mueang Pak,เมืองปัก,30140100,12
4050,30140200,Takhu,ตะคุ,30140200,12
4051,30140300,Khok Thai,โคกไทย,30140300,12
4052,30140400,Samrong,สำโรง,30140400,12
4053,30140500,Takhop,ตะขบ,30140500,12
4054,30140600,Nok Ok,นกออก,30140600,12
4055,30140700,Don,ดอน,30140700,12
4056,30140900,Tum,ตูม,30140900,12
4057,30141000,Ngio,งิ้ว,30141000,12
4058,30141100,Sakae Rat,สะแกราช,30141100,12
4059,30141200,Lam Nang Kaeo,ลำนางแก้ว,30141200,12
4060,30141600,Phu Luang,ภูหลวง,30141600,12
4061,30141700,Thong Chai Nuea,ธงชัยเหนือ,30141700,12
4062,30141800,Suk Kasem,สุขเกษม,30141800,12
4063,30141900,Kasem Sap,เกษมทรัพย์,30141900,12
4064,30142000,Bo Pla Thong,บ่อปลาทอง,30142000,12
4065,30150100,Nai Mueang,ในเมือง,30150100,12
4066,30150200,Samrit,สัมฤทธิ์,30150200,12
4067,30150300,Bot,โบสถ์,30150300,12
4068,30150400,Krabueang Yai,กระเบื้องใหญ่,30150400,12
4069,30150500,Tha Luang,ท่าหลวง,30150500,12
4070,30150600,Rang Ka Yai,รังกาใหญ่,30150600,12
4071,30150700,Chiwan,ชีวาน,30150700,12
4072,30150800,Nikhom Sang Ton-eng,นิคมสร้างตนเอง,30150800,12
4073,30150900,Krachon,กระชอน,30150900,12
4074,30151000,Dong Yai,ดงใหญ่,30151000,12
4075,30151100,Than Lalot,ธารละหลอด,30151100,12
4076,30151200,Nong Rawiang,หนองระเวียง,30151200,12
4077,30160100,Huai Thalaeng,ห้วยแถลง,30160100,12
4078,30160200,Thap Sawai,ทับสวาย,30160200,12
4079,30160300,Mueang Phlapphla,เมืองพลับพลา,30160300,12
4080,30160400,Lug Takhian,หลุ่งตะเคียน,30160400,12
4081,30160500,Hin Dat,หินดาด,30160500,12
4082,30160600,Ngio,งิ้ว,30160600,12
4083,30160700,Kong Rot,กงรถ,30160700,12
4084,30160800,Lung Pradu,หลุ่งประดู่,30160800,12
4085,30160900,Tako,ตะโก,30160900,12
4086,30161000,Huai Khaen,ห้วยแคน,30161000,12
4087,30170100,Chum Phuang,ชุมพวง,30170100,12
4088,30170200,Prasuk,ประสุข,30170200,12
4089,30170300,Tha Lat,ท่าลาด,30170300,12
4090,30170400,Sarai,สาหร่าย,30170400,12
4091,30170500,Talat Sai,ตลาดไทร,30170500,12
4092,30171000,Non Rang,โนนรัง,30171000,12
4093,30171400,Nong Lak,หนองหลัก,30171400,12
4094,30171600,Non Tum,โนนตูม,30171600,12
4095,30171700,Non Yo,โนนยอ,30171700,12
4096,30180100,Sung Noen,สูงเนิน,30180100,12
4097,30180200,Sema,เสมา,30180200,12
4098,30180300,Khorat,โคราช,30180300,12
4099,30180400,Bung Khilek,บุ่งขี้เหล็ก,30180400,12
4100,30180500,Non Kha,โนนค่า,30180500,12
4101,30180600,Khong Yang,โค้งยาง,30180600,12
4102,30180700,Makluea Kao,มะเกลือเก่า,30180700,12
4103,30180800,Makluea Mai,มะเกลือใหม่,30180800,12
4104,30180900,Na Klang,นากลาง,30180900,12
4105,30181000,Nong Takai,หนองตะไก้,30181000,12
4106,30181100,Kut Chik,กุดจิก,30181100,12
4107,30190100,Kham Thale So,ขามทะเลสอ,30190100,12
4108,30190200,Pong Daeng,โป่งแดง,30190200,12
4109,30190300,Phan Dung,พันดุง,30190300,12
4110,30190400,Nong Suang,หนองสรวง,30190400,12
4111,30190500,Bueng O,บึงอ้อ,30190500,12
4112,30200100,Sikhio,สีคิ้ว,30200100,12
4113,30200200,Ban Hun,บ้านหัน,30200200,12
4114,30200300,Kritsana,กฤษณา,30200300,12
4115,30200400,Lat Bua Khao,ลาดบัวขาว,30200400,12
4116,30200500,Nong Ya Khao,หนองหญ้าขาว,30200500,12
4117,30200600,Kut Noi,กุดน้อย,30200600,12
4118,30200700,Nong Nam Sai,หนองน้ำใส,30200700,12
4119,30200800,Wang Rong Yai,วังโรงใหญ่,30200800,12
4120,30200900,Mittraphap,มิตรภาพ,30200900,12
4121,30201000,Khlong Phai,คลองไผ่,30201000,12
4122,30201100,Don Mueang,ดอนเมือง,30201100,12
4123,30201200,Nong Bua Noi,หนองบัวน้อย,30201200,12
4124,30210100,Pak Chong,ปากช่อง,30210100,12
4125,30210200,Klang Dong,กลางดง,30210200,12
4126,30210300,Chanthuek,จันทึก,30210300,12
4127,30210400,Wang Katha,วังกะทะ,30210400,12
4128,30210500,Mu Si,หมูสี,30210500,12
4129,30210600,Nong Sarai,หนองสาหร่าย,30210600,12
4130,30210700,Khanong Phra,ขนงพระ,30210700,12
4131,30210800,Pong Talong,โป่งตาลอง,30210800,12
4132,30210900,Khlong Muang,คลองม่วง,30210900,12
4133,30211000,Nong Nam Daeng,หนองน้ำแดง,30211000,12
4134,30211100,Wang Sai,วังไทร,30211100,12
4135,30211200,Phaya Yen,พญาเย็น,30211200,12
4136,30220100,Nong Bunnak,หนองบุนนาก,30220100,12
4137,30220200,Saraphi,สารภี,30220200,12
4138,30220300,Thai Charoen,ไทยเจริญ,30220300,12
4139,30220400,Nong Hua Raet,หนองหัวแรต,30220400,12
4140,30220500,Laem Thong,แหลมทอง,30220500,12
4141,30220600,Nong Takai,หนองตะไก้,30220600,12
4142,30220700,Lung Khwao,ลุงเขว้า,30220700,12
4143,30220800,Nong Mai Phai,หนองไม้ไผ่,30220800,12
4144,30220900,Ban Mai,บ้านใหม่,30220900,12
4145,30230100,Kaeng Sanam Nang,แก้งสนามนาง,30230100,12
4146,30230200,Non Samran,โนนสำราญ,30230200,12
4147,30230300,Bueng Phalai,บึงพะไล,30230300,12
4148,30230400,Sisuk,สีสุก,30230400,12
4149,30230500,Bueng Samrong,บึงสำโรง,30230500,12
4150,30240100,Non Daeng,โนนแดง,30240100,12
4151,30240200,Non Ta Then,โนนตาเถร,30240200,12
4152,30240300,Sam Phaniang,สำพะเนียง,30240300,12
4153,30240400,Wang Hin,วังหิน,30240400,12
4154,30240500,Don Yao Yai,ดอนยาวใหญ่,30240500,12
4155,30250100,Wang Nam Khiao,วังน้ำเขียว,30250100,12
4156,30250200,Wang Mi,วังหมี,30250200,12
4157,30250300,Raroeng,ระเริง,30250300,12
4158,30250400,Udom Sap,อุดมทรัพย์,30250400,12
4159,30250500,Thai Samakkhi,ไทยสามัคคี,30250500,12
4160,30260100,Samnak Takhro,สำนักตะคร้อ,30260100,12
4161,30260200,Nong Waeng,หนองแวง,30260200,12
4162,30260300,Bueng Prue,บึงปรือ,30260300,12
4163,30260400,Wang Yai Thong,วังยายทอง,30260400,12
4164,30270100,Mueang Yang,เมืองยาง,30270100,12
4165,30270200,Krabueang Nok,กระเบื้องนอก,30270200,12
4166,30270300,Lahan Pla Khao,ละหานปลาค้าว,30270300,12
4167,30270400,Non Udom,โนนอุดม,30270400,12
4168,30280100,Sa Phra,สระพระ,30280100,12
4169,30280200,Map Krat,มาบกราด,30280200,12
4170,30280300,Phang Thiam,พังเทียม,30280300,12
4171,30280400,Thap Rang,ทัพรั้ง,30280400,12
4172,30280500,Nong Hoi,หนองหอย,30280500,12
4173,30290100,Khui,ขุย,30290100,12
4174,30290200,Ban Yang,บ้านยาง,30290200,12
4175,30290300,Chong Maeo,ช่องแมว,30290300,12
4176,30290400,Phlai,ไพล,30290400,12
4177,30300100,Mueang Phalai,เมืองพะไล,30300100,12
4178,30300200,Non Chan,โนนจาน,30300200,12
4179,30300300,Bua Lai,บัวลาย,30300300,12
4180,30300400,Nong Wa,หนองหว้า,30300400,12
4181,30310100,Sida,สีดา,30310100,12
4182,30310200,Phon Thong,โพนทอง,30310200,12
4183,30310300,Non Pradu,โนนประดู่,30310300,12
4184,30310400,Sam Mueang,สามเมือง,30310400,12
4185,30310500,Nong Tat Yai,หนองตาดใหญ่,30310500,12
4186,30320100,Chang Thong,ช้างทอง,30320100,12
4187,30320200,Tha Chang,ท่าช้าง,30320200,12
4188,30320300,Phra Phut,พระพุทธ,30320300,12
4189,30320400,Nong Ngu Lueam,หนองงูเหลือม,30320400,12
4190,30320500,Nong Yang,หนองยาง,30320500,12
4191,31010100,Nai Mueang,ในเมือง,31010100,12
4192,31010200,Isan,อิสาณ,31010200,12
4193,31010300,Samet,เสม็ด,31010300,12
4194,31010400,Ban Bua,บ้านบัว,31010400,12
4195,31010500,Sakae Phrong,สะแกโพรง,31010500,12
4196,31010600,Sawai Chik,สวายจีก,31010600,12
4197,31010800,Ban Yang,บ้านยาง,31010800,12
4198,31011200,Phra Khru,พระครู,31011200,12
4199,31011300,Thalung Lek,ถลุงเหล็ก,31011300,12
4200,31011400,Nong Tat,หนองตาด,31011400,12
4201,31011700,Lumpuk,ลุมปุ๊ก,31011700,12
4202,31011800,Song Hong,สองห้อง,31011800,12
4203,31011900,Bua Thong,บัวทอง,31011900,12
4204,31012000,Chumhet,ชุมเห็ด,31012000,12
4205,31012200,Lak Khet,หลักเขต,31012200,12
4206,31012500,Sakae Sam,สะแกซำ,31012500,12
4207,31012600,Kalantha,กลันทา,31012600,12
4208,31012700,Krasang,กระสัง,31012700,12
4209,31012800,Mueang Fang,เมืองฝาง,31012800,12
4210,31020100,Khu Mueang,คูเมือง,31020100,12
4211,31020200,Pakhiap,ปะเคียบ,31020200,12
4212,31020300,Ban Phae,บ้านแพ,31020300,12
4213,31020400,Phon Samran,พรสำราญ,31020400,12
4214,31020500,Hin Lek Fai,หินเหล็กไฟ,31020500,12
4215,31020600,Tum Yai,ตูมใหญ่,31020600,12
4216,31020700,Nong Khaman,หนองขมาร,31020700,12
4217,31030100,Krasang,กระสัง,31030100,12
4218,31030200,Lamduan,ลำดวน,31030200,12
4219,31030300,Song Chan,สองชั้น,31030300,12
4220,31030400,Sung Noen,สูงเนิน,31030400,12
4221,31030500,Nong Teng,หนองเต็ง,31030500,12
4222,31030600,Mueang Phai,เมืองไผ่,31030600,12
4223,31030700,Chum Saeng,ชุมแสง,31030700,12
4224,31030800,Ban Prue,บ้านปรือ,31030800,12
4225,31030900,Huai Samran,ห้วยสำราญ,31030900,12
4226,31031000,Kanthararom,กันทรารมย์,31031000,12
4227,31031100,Si Phum,ศรีภูมิ,31031100,12
4228,31040100,Nang Rong,นางรอง,31040100,12
4229,31040300,Sadao,สะเดา,31040300,12
4230,31040500,Chum Saeng,ชุมแสง,31040500,12
4231,31040600,Nong Bot,หนองโบสถ์,31040600,12
4232,31040800,Nong Kong,หนองกง,31040800,12
4233,31041300,Thanon Hak,ถนนหัก,31041300,12
4234,31041400,Nong Sai,หนองไทร,31041400,12
4235,31041500,Kan Lueang,ก้านเหลือง,31041500,12
4236,31041600,Ban Sing,บ้านสิงห์,31041600,12
4237,31041700,Lam Sai Yong,ลำไทรโยง,31041700,12
4238,31041800,Sap Phraya,ทรัพย์พระยา,31041800,12
4239,31042400,Nong Yai Phim,หนองยายพิมพ์,31042400,12
4240,31042500,Hua Thanon,หัวถนน,31042500,12
4241,31042600,Thung Saeng Thong,ทุ่งแสงทอง,31042600,12
4242,31042700,Nong Sano,หนองโสน,31042700,12
4243,31050100,Nong Ki,หนองกี่,31050100,12
4244,31050200,Yoei Prasat,เย้ยปราสาท,31050200,12
4245,31050300,Mueang Phai,เมืองไผ่,31050300,12
4246,31050400,Don Arang,ดอนอะราง,31050400,12
4247,31050500,Khok Sawang,โคกสว่าง,31050500,12
4248,31050600,Thung Kratat Phatthana,ทุ่งกระตาดพัฒนา,31050600,12
4249,31050700,Thung Kraten,ทุ่งกระเต็น,31050700,12
4250,31050800,Tha Pho Chai,ท่าโพธิ์ชัย,31050800,12
4251,31050900,Khok Sung,โคกสูง,31050900,12
4252,31051000,Bu Krasang,บุกระสัง,31051000,12
4253,31060100,Lahan Sai,ละหานทราย,31060100,12
4254,31060300,Ta Chong,ตาจง,31060300,12
4255,31060400,Samrong Mai,สำโรงใหม่,31060400,12
4256,31060700,Nong Waeng,หนองแวง,31060700,12
4257,31061000,Nong Takhrong,หนองตะครอง,31061000,12
4258,31061100,Khok Wan,โคกว่าน,31061100,12
4259,31070100,Prakhon Chai,ประโคนชัย,31070100,12
4260,31070200,Salaeng Thon,แสลงโทน,31070200,12
4261,31070300,Ban Sai,บ้านไทร,31070300,12
4262,31070500,Lawia,ละเวี้ย,31070500,12
4263,31070600,Chorakhe Mak,จรเข้มาก,31070600,12
4264,31070700,Pangku,ปังกู,31070700,12
4265,31070800,Khok Yang,โคกย่าง,31070800,12
4266,31071000,Khok Ma,โคกม้า,31071000,12
4267,31071300,Phaisan,ไพศาล,31071300,12
4268,31071400,Tako Ta Phi,ตะโกตาพิ,31071400,12
4269,31071500,Khao Khok,เขาคอก,31071500,12
4270,31071600,Nong Bon,หนองบอน,31071600,12
4271,31071800,Khok Makham,โคกมะขาม,31071800,12
4272,31071900,Khok Tum,โคกตูม,31071900,12
4273,31072000,Prathat Bu,ประทัดบุ,31072000,12
4274,31072100,Si Liam,สี่เหลี่ยม,31072100,12
4275,31080100,Ban Kruat,บ้านกรวด,31080100,12
4276,31080200,Non Charoen,โนนเจริญ,31080200,12
4277,31080300,Nong Mai Ngam,หนองไม้งาม,31080300,12
4278,31080400,Prasat,ปราสาท,31080400,12
4279,31080500,Sai Taku,สายตะกู,31080500,12
4280,31080600,Hin Lat,หินลาด,31080600,12
4281,31080700,Bueng Charoen,บึงเจริญ,31080700,12
4282,31080800,Chanthop Phet,จันทบเพชร,31080800,12
4283,31080900,Khao Din Nuea,เขาดินเหนือ,31080900,12
4284,31090100,Phutthaisong,พุทไธสง,31090100,12
4285,31090200,Mafueang,มะเฟือง,31090200,12
4286,31090300,Ban Chan,บ้านจาน,31090300,12
4287,31090600,Ban Pao,บ้านเป้า,31090600,12
4288,31090700,Ban Waeng,บ้านแวง,31090700,12
4289,31090900,Ban Yang,บ้านยาง,31090900,12
4290,31091000,Hai Sok,หายโศก,31091000,12
4291,31100100,Lam Plai Mat,ลำปลายมาศ,31100100,12
4292,31100200,Nong Khu,หนองคู,31100200,12
4293,31100300,Salaengphan,แสลงพัน,31100300,12
4294,31100400,Thamenchai,ทะเมนชัย,31100400,12
4295,31100500,Talat Pho,ตลาดโพธิ์,31100500,12
4296,31100600,Nong Kathing,หนองกะทิง,31100600,12
4297,31100700,Khok Klang,โคกกลาง,31100700,12
4298,31100800,Khok Sa-at,โคกสะอาด,31100800,12
4299,31100900,Mueang Faek,เมืองแฝก,31100900,12
4300,31101000,Ban Yang,บ้านยาง,31101000,12
4301,31101100,Phathairin,ผไทรินทร์,31101100,12
4302,31101200,Khok Lam,โคกล่าม,31101200,12
4303,31101300,Hin Khon,หินโคน,31101300,12
4304,31101400,Nong Bua Khok,หนองบัวโคก,31101400,12
4305,31101500,Bu Pho,บุโพธิ์,31101500,12
4306,31101600,Nong Don,หนองโดน,31101600,12
4307,31110100,Satuek,สตึก,31110100,12
4308,31110200,Nikhom,นิคม,31110200,12
4309,31110300,Thung Wang,ทุ่งวัง,31110300,12
4310,31110400,Mueang Kae,เมืองแก,31110400,12
4311,31110500,Nong Yai,หนองใหญ่,31110500,12
4312,31110600,Ron Thong,ร่อนทอง,31110600,12
4313,31110900,Don Mon,ดอนมนต์,31110900,12
4314,31111000,Chum Saeng,ชุมแสง,31111000,12
4315,31111100,Tha Muang,ท่าม่วง,31111100,12
4316,31111200,Sakae,สะแก,31111200,12
4317,31111400,Sanam Chai,สนามชัย,31111400,12
4318,31111500,Krasang,กระสัง,31111500,12
4319,31120100,Pakham,ปะคำ,31120100,12
4320,31120200,Thai Charoen,ไทยเจริญ,31120200,12
4321,31120300,Nong Bua,หนองบัว,31120300,12
4322,31120400,Khok Mamuang,โคกมะม่วง,31120400,12
4323,31120500,Hu Thamnop,หูทำนบ,31120500,12
4324,31130100,Na Pho,นาโพธิ์,31130100,12
4325,31130200,Ban Khu,บ้านคู,31130200,12
4326,31130300,Ban Du,บ้านดู่,31130300,12
4327,31130400,Don Kok,ดอนกอก,31130400,12
4328,31130500,Si Sawang,ศรีสว่าง,31130500,12
4329,31140100,Sa Kaeo,สระแก้ว,31140100,12
4330,31140200,Huai Hin,ห้วยหิน,31140200,12
4331,31140300,Thai Samakkhi,ไทยสามัคคี,31140300,12
4332,31140400,Nong Chai Si,หนองชัยศรี,31140400,12
4333,31140500,Sao Diao,เสาเดียว,31140500,12
4334,31140600,Mueang Fai,เมืองฝ้าย,31140600,12
4335,31140700,Sa Thong,สระทอง,31140700,12
4336,31150100,Chan Dum,จันดุม,31150100,12
4337,31150200,Khok Khamin,โคกขมิ้น,31150200,12
4338,31150300,Pa Chan,ป่าชัน,31150300,12
4339,31150400,Sadao,สะเดา,31150400,12
4340,31150500,Samrong,สำโรง,31150500,12
4341,31160100,Huai Rat,ห้วยราช,31160100,12
4342,31160200,Sam Waeng,สามแวง,31160200,12
4343,31160300,Ta Sao,ตาเสา,31160300,12
4344,31160400,Ban Tako,บ้านตะโก,31160400,12
4345,31160500,Sanuan,สนวน,31160500,12
4346,31160600,Khok Lek,โคกเหล็ก,31160600,12
4347,31160700,Mueang Pho,เมืองโพธิ์,31160700,12
4348,31160800,Huai Racha,ห้วยราชา,31160800,12
4349,31170100,Non Suwan,โนนสุวรรณ,31170100,12
4350,31170200,Thung Changhan,ทุ่งจังหัน,31170200,12
4351,31170300,Krok Kaeo,โกรกแก้ว,31170300,12
4352,31170400,Dong I Chan,ดงอีจาน,31170400,12
4353,31180100,Chamni,ชำนิ,31180100,12
4354,31180200,Nong Plong,หนองปล่อง,31180200,12
