ทำเนียบท้องที่,Unnamed: 1,Unnamed: 2,Unnamed: 3
รหัสจังหวัด 2 หลัก // อำเภอ 2 หลัก // ตำบล 2 หลัก,,,
ข้อมูล ณ วันที่ 1 กันยายน 2566,,,
,,,
รหัสจังหวัด 2 หลัก//อำเภอ 4 หลัก//ตำบล 6 หลัก,จังหวัด/อำเภอ/ตำบล ภาษาไทย,จังหวัด/อำเภอ/ตำบล ภาษาอังกฤษ,ปีเดือนวันที่จำหน่าย
13071000,บางกระบือ,Bang Krabue,0
13071100,ท้ายเกาะ,Thai Ko,0
13510000,ลำลูกกา (สาขาตำบลคูคต)*,Lam Luk Ka (Khu Khot Branch),25490101
14000000,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,0
14010000,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,0
14010100,ประตูชัย,Pratu Chai,0
14010200,กะมัง,Kamang,0
14010300,หอรัตนไชย,Ho Rattanachai,0
14010400,หัวรอ,Hua Ro,0
14010500,ท่าวาสุกรี,Tha Wasukri,0
14010600,ไผ่ลิง,Phai Ling,0
14010700,ปากกราน,Pak Kran,0
14010800,ภูเขาทอง,Phukhao Thong,0
14010900,สำเภาล่ม,Samphao Lom,0
14011000,สวนพริก,Suan Phrik,0
14011100,คลองตะเคียน,Khlong Takhian,0
14011200,วัดตูม,Wat Tum,0
14011300,หันตรา,Hantra,0
14011400,ลุมพลี,Lumphli,0
14011500,บ้านใหม่,Ban Mai,0
14011600,บ้านเกาะ,Ban Ko,0
14011700,คลองสวนพลู,Khlong Suan Phlu,0
14011800,คลองสระบัว,Khlong Sa Bua,0
14011900,เกาะเรียน,Ko Rian,0
14012000,บ้านป้อม,Ban Pom,0
14012100,บ้านรุน,Ban Run,0
14019900,จำปา*,Champa,25490101
14020000,ท่าเรือ,Tha Ruea,0
14020100,ท่าเรือ,Tha Ruea,0
14020200,จำปา,Champa,0
14020300,ท่าหลวง,Tha Luang,0
14020400,บ้านร่อม,Ban Rom,0
14020500,ศาลาลอย,Sala Loi,0
14020600,วังแดง,Wang Daeng,0
14020700,โพธิ์เอน,Pho En,0
14020800,ปากท่า,Pak Tha,0
14020900,หนองขนาก,Nong Khanak,0
14021000,ท่าเจ้าสนุก,Tha Chao Sanuk,0
14030000,นครหลวง,Nakhon Luang,0
14030100,นครหลวง,Nakhon Luang,0
14030200,ท่าช้าง,Tha Chang,0
14030300,บ่อโพง,Bo Phong,0
14030400,บ้านชุ้ง,Ban Chung,0
14030500,ปากจั่น,Pak Chan,0
14030600,บางระกำ,Bang Rakam,0
14030700,บางพระครู,Bang Phra Khru,0
14030800,แม่ลา,Mae La,0
14030900,หนองปลิง,Nong Pling,0
14031000,คลองสะแก,Khlong Sakae,0
14031100,สามไถ,Sam Thai,0
14031200,พระนอน,Phra Non,0
14040000,บางไทร,Bang Sai,0
14040100,บางไทร,Bang Sai,0
14040200,บางพลี,Bang Phli,0
14040300,สนามชัย,Sanam Chai,0
14040400,บ้านแป้ง,Ban Paeng,0
14040500,หน้าไม้,Na Mai,0
14040600,บางยี่โท,Bang Yitho,0
14040700,แคออก,Khae Ok,0
14040800,แคตก,Khae Tok,0
14040900,ช่างเหล็ก,Chang Lek,0
14041000,กระแชง,Krachaeng,0
14041100,บ้านกลึง,Ban Klueng,0
14041200,ช้างน้อย,Chang Noi,0
14041300,ห่อหมก,Homok,0
14041400,ไผ่พระ,Phai Phra,0
14041500,กกแก้วบูรพา,Kok Kaeo Burapha,0
14041600,ไม้ตรา,Mai Tra,0
14041700,บ้านม้า,Ban Ma,0
14041800,บ้านเกาะ,Ban Ko,0
14041900,ราชคราม,Ratchakhram,0
14042000,ช้างใหญ่,Chang Yai,0
14042100,โพแตง,Pho Taeng,0
14042200,เชียงรากน้อย,Chiang Rak Noi,0
14042300,โคกช้าง,Khok Chang,0
14050000,บางบาล,Bang Ban,0
14050100,บางบาล,Bang Ban,0
14050200,วัดยม,Wat Yom,0
14050300,ไทรน้อย,Sai Noi,0
14050400,สะพานไทย,Saphan Thai,0
14050500,มหาพราหมณ์,Maha Phram,0
14050600,กบเจา,Kop Chao,0
14050700,บ้านคลัง,Ban Khlang,0
14050800,พระขาว,Phra Khao,0
14050900,น้ำเต้า,Namtao,0
14051000,ทางช้าง,Thang Chang,0
14051100,วัดตะกู,Wat Taku,0
14051200,บางหลวง,Bang Luang,0
14051300,บางหลวงโดด,Bang Luang Dot,0
14051400,บางหัก,Bang Hak,0
14051500,บางชะนี,Bang Chani,0
14051600,บ้านกุ่ม,Ban Kum,0
14060000,บางปะอิน,Bang Pa-in,0
14060100,บ้านเลน,Ban Len,0
14060200,เชียงรากน้อย,Chiang Rak Noi,0
14060300,บ้านโพ,Ban Pho,0
14060400,บ้านกรด,Ban Krot,0
14060500,บางกระสั้น,Bang Krasan,0
14060600,คลองจิก,Khlong Chik,0
14060700,บ้านหว้า,Ban Wa,0
14060800,วัดยม,Wat Yom,0
14060900,บางประแดง,Bang Pradaeng,0
14061000,สามเรือน,Sam Ruean,0
14061100,เกาะเกิด,Ko Koet,0
14061200,บ้านพลับ,Ban Phlap,0
14061300,บ้านแป้ง,Ban Paeng,0
14061400,คุ้งลาน,Khung Lan,0
14061500,ตลิ่งชัน,Taling Chan,0
14061600,บ้านสร้าง,Ban Sang,0
14061700,ตลาดเกรียบ,Talat Kriap,0
14061800,ขนอนหลวง,Khanon Luang,0
14070000,บางปะหัน,Bang Pahan,0
14070100,บางปะหัน,Bang Pahan,0
14070200,ขยาย,Khayai,0
14070300,บางเดื่อ,Bang Duea,0
14070400,เสาธง,Sao Thong,0
14070500,ทางกลาง,Thang Klang,0
14070600,บางเพลิง,Bang Phloeng,0
14070700,หันสัง,Han Sang,0
14070800,บางนางร้า,Bang Nang Ra,0
14070900,ตานิม,Ta Nim,0
14071000,ทับน้ำ,Thap Nam,0
14071100,บ้านม้า,Ban Ma,0
14071200,ขวัญเมือง,Khwan Mueang,0
14071300,บ้านลี่,Ban Li,0
14071400,โพธิ์สามต้น,Pho Sam Ton,0
14071500,พุทเลา,Phut Lao,0
14071600,ตาลเอน,Tan En,0
14071700,บ้านขล้อ,Ban Khlo,0
14080000,ผักไห่,Phak Hai,0
14080100,ผักไห่,Phak Hai,0
14080200,อมฤต,Ammarit,0
14080300,บ้านแค,Ban Khae,0
14080400,ลาดน้ำเค็ม,Lat Nam Khem,0
14080500,ตาลาน,Ta Lan,0
14080600,ท่าดินแดง,Tha Din Daeng,0
14080700,ดอนลาน,Don Lan,0
14080800,นาคู,Na Khu,0
14080900,กุฎี,Kudi,0
14081000,ลำตะเคียน,Lam Takhian,0
14081100,โคกช้าง,Khok Chang,0
14081200,จักราช,Chakkarat,0
14081300,หนองน้ำใหญ่,Nong Nam Yai,0
14081400,ลาดชิด,Lat Chit,0
14081500,หน้าโคก,Na Khok,0
14081600,บ้านใหญ่,Ban Yai,0
14090000,ภาชี,Phachi,0
14090100,ภาชี,Phachi,0
14090200,โคกม่วง,Khok Muang,0
14090300,ระโสม,Ra Som,0
14090400,หนองน้ำใส,Nong Nam Sai,0
14090500,ดอนหญ้านาง,Don Ya Nang,0
14090600,ไผ่ล้อม,Phai Lom,0
14090700,กระจิว,Krachio,0
14090800,พระแก้ว,Phre Kaeo,0
14100000,ลาดบัวหลวง,Lat Bua Luang,0
14100100,ลาดบัวหลวง,Lat Bua Luang,0
14100200,หลักชัย,Lak Chai,0
14100300,สามเมือง,Sam Mueang,0
14100400,พระยาบันลือ,Phraya Banlue,0
14100500,สิงหนาท,Singhanat,0
14100600,คู้สลอด,Khu Salot,0
14100700,คลองพระยาบันลือ,Khlong Phraya Banlue,0
14110000,วังน้อย,Wang Noi,0
14110100,ลำตาเสา,Lam Ta Sao,0
14110200,บ่อตาโล่,Bo Ta Lo,0
14110300,วังน้อย,Wang Noi,0
14110400,ลำไทร,Lam Sai,0
14110500,สนับทึบ,Sanap Thuep,0
14110600,พยอม,Phayom,0
14110700,หันตะเภา,Han Taphao,0
14110800,วังจุฬา,Wang Chula,0
14110900,ข้าวงาม,Khao Ngam,0
14111000,ชะแมบ,Chamaep,0
14120000,เสนา,Sena,0
14120100,เสนา,Sena,0
14120200,บ้านแพน,Ban Phaen,0
14120300,เจ้าเจ็ด,Chao Chet,0
14120400,สามกอ,Sam Ko,0
14120500,บางนมโค,Bang Nom Kho,0
14120600,หัวเวียง,Hua Wiang,0
14120700,มารวิชัย,Manwichai,0
14120800,บ้านโพธิ์,Ban Pho,0
14120900,รางจรเข้,Rang Chorakhe,0
14121000,บ้านกระทุ่ม,Ban Krathum,0
14121100,บ้านแถว,Ban Thaeo,0
14121200,ชายนา,Chai Na,0
14121300,สามตุ่ม,Sam Tum,0
14121400,ลาดงา,Lat Nga,0
14121500,ดอนทอง,Don Thong,0
14121600,บ้านหลวง,Ban Luang,0
14121700,เจ้าเสด็จ,Chao Sadet,0
14130000,บางซ้าย,Bang Saai,0
14130100,บางซ้าย,Bang Saai,0
14130200,แก้วฟ้า,Kaeo Fa,0
14130300,เต่าเล่า,Tao Lao,0
14130400,ปลายกลัด,Plai Klat,0
14130500,เทพมงคล,Thep Mongkhon,0
14130600,วังพัฒนา,Wang Phatthana,0
14140000,อุทัย,Uthai,0
14140100,คานหาม,Khanham,0
14140200,บ้านช้าง,Ban Chang,0
14140300,สามบัณฑิต,Sam Bandit,0
14140400,บ้านหีบ,Ban Hip,0
14140500,หนองไม้ซุง,Nong Mai Sung,0
14140600,อุทัย,Uthai,0
14140700,เสนา,Sena,0
14140800,หนองน้ำส้ม,Nong Nam Som,0
14140900,โพสาวหาญ,Pho Sao Han,0
14141000,ธนู,Thanu,0
14141100,ข้าวเม่า,Khaomao,0
14150000,มหาราช,Maha Rat,0
14150100,หัวไผ่,Hua Phai,0
14150200,กะทุ่ม,Kathum,0
14150300,มหาราช,Maha Rat,0
14150400,น้ำเต้า,Nam Tao,0
14150500,บางนา,Bang Na,0
14150600,โรงช้าง,Rong Chang,0
14150700,เจ้าปลุก,Chao Pluk,0
14150800,พิตเพียน,Phit Phian,0
14150900,บ้านนา,Ban Na,0
14151000,บ้านขวาง,Ban Khwang,0
14151100,ท่าตอ,Tha To,0
14151200,บ้านใหม่,Ban Mai,0
14160000,บ้านแพรก,Ban Phraek,0
14160100,บ้านแพรก,Ban Phraek,0
14160200,บ้านใหม่,Ban Mai,0
14160300,สำพะเนียง,Sam Phaniang,0
14160400,คลองน้อย,Khlong Noi,0
14160500,สองห้อง,Song Hong,0
15000000,อ่างทอง,Ang Thong,0
15010000,เมืองอ่างทอง,Mueang Ang Thong,0
15010100,ตลาดหลวง,Talat Luang,0
15010200,บางแก้ว,Bang Kaeo,0
15010300,ศาลาแดง,Sala Daeng,0
15010400,ป่างิ้ว,Pa Ngio,0
15010500,บ้านแห,Ban Hae,0
15010600,ตลาดกรวด,Talat Kruat,0
15010700,มหาดไทย,Mahatthai,0
15010800,บ้านอิฐ,Ban It,0
15010900,หัวไผ่,Hua Phai,0
15011000,จำปาหล่อ,Champa Lo,0
15011100,โพสะ,Phosa,0
15011200,บ้านรี,Ban Ri,0
15011300,คลองวัว,Khlong Wua,0
15011400,ย่านซื่อ,Yan Sue,0
15020000,ไชโย,Chaiyo,0
15020100,จรเข้ร้อง,Chorakhe Rong,0
15020200,ไชยภูมิ,Chaiyaphum,0
15020300,ชัยฤทธิ์,Chai Rit,0
15020400,เทวราช,Thewarat,0
15020500,ราชสถิตย์,Rat Sathit,0
15020600,ไชโย,Chaiyo,0
15020700,หลักฟ้า,Lak Fa,0
15020800,ชะไว,Chawai,0
15020900,ตรีณรงค์,Tri Narong,0
15030000,ป่าโมก,Pa Mok,0
15030100,บางปลากด,Bang Pla Kot,0
15030200,ป่าโมก,Pa Mok,0
15030300,สายทอง,Sai Thong,0
15030400,โรงช้าง,Rong Chang,0
15030500,บางเสด็จ,Bang Sadet,0
15030600,นรสิงห์,Norasing,0
15030700,เอกราช,Ekkarat,0
15030800,โผงเผง,Phongpheng,0
15040000,โพธิ์ทอง,Pho Thong,0
15040100,อ่างแก้ว,Ang Kaeo,0
15040200,อินทประมูล,Inthapramun,0
15040300,บางพลับ,Bang Phlap,0
15040400,หนองแม่ไก่,Nong Mae Kai,0
15040500,รำมะสัก,Ram Masak,0
15040600,บางระกำ,Bang Rakam,0
15040700,โพธิ์รังนก,Pho Rang Nok,0
15040800,องครักษ์,Ongkharak,0
15040900,โคกพุทรา,Khok Phutsa,0
15041000,ยางช้าย,Yang Sai,0
15041100,บ่อแร่,Bo Rae,0
15041200,ทางพระ,Thang Phra,0
15041300,สามง่าม,Sam Ngam,0
15041400,บางเจ้าฉ่า,Bang Chao Cha,0
15041500,คำหยาด,Kham Yat,0
15050000,แสวงหา,Sawaeng Ha,0
15050100,แสวงหา,Sawaeng Ha,0
15050200,ศรีพราน,Si Phran,0
15050300,บ้านพราน,Ban Phran,0
15050400,วังน้ำเย็น,Wang Nam Yen,0
15050500,สีบัวทอง,Si Bua Thong,0
15050600,ห้วยไผ่,Huai Phai,0
15050700,จำลอง,Chamlong,0
15060000,วิเศษชัยชาญ,Wiset Chai Chan,0
15060100,ไผ่จำศิล,Phai Chamsin,0
15060200,ศาลเจ้าโรงทอง,San Chao Rong Thong,0
15060300,ไผ่ดำพัฒนา,Phai Dam Phatthana,0
15060400,สาวร้องไห้,Sao Ronghai,0
15060500,ท่าช้าง,Tha Chang,0
15060600,ยี่ล้น,Yi Lon,0
15060700,บางจัก,Bang Chak,0
15060800,ห้วยคันแหลน,Huai Khan Laen,0
15060900,คลองขนาก,Khlong Khanak,0
15061000,ไผ่วง,Phai Wong,0
15061100,สี่ร้อย,Si Roi,0
15061200,ม่วงเตี้ย,Muang Tia,0
15061300,หัวตะพาน,Hua Taphan,0
15061400,หลักแก้ว,Lak Kaeo,0
15061500,ตลาดใหม่,Talat Mai,0
15070000,สามโก้,Samko,0
15070100,สามโก้,Samko,0
15070200,ราษฎรพัฒนา,Ratsadon Phatthana,0
15070300,อบทม,Op Thom,0
15070400,โพธิ์ม่วงพันธ์,Pho Muang Phan,0
15070500,มงคลธรรมนิมิต,Mongkhon Tham Nimit,0
16000000,ลพบุรี,Lop Buri,0
16010000,เมืองลพบุรี,Mueang Lop Buri,0
16010100,ทะเลชุบศร,Thale Chup Son,0
16010200,ท่าหิน,Tha Hin,0
16010300,กกโก,Kok Ko,0
16010400,โก่งธนู,Kong Thanu,0
16010500,เขาพระงาม,Khao Phra Ngam,0
16010600,เขาสามยอด,Khao Sam Yot,0
16010700,โคกกะเทียม,Khok Kathiam,0
16010800,โคกลำพาน,Khok Lamphan,0
16010900,โคกตูม,Khok Tum,0
16011000,งิ้วราย,Ngio Rai,0
16011100,ดอนโพธิ์,Don Pho,0
16011200,ตะลุง,Talung,0
16011300,ทะเลชุบศร*,Thale Chup Son,25490101
16011400,ท่าแค,Tha Khae,0
16011500,ท่าศาลา,Tha Sala,0
16011600,นิคมสร้างตนเอง,Nikhom Sang Ton-eng,0
16011700,บางขันหมาก,Bang Khanmak,0
16011800,บ้านข่อย,Ban Khoi,0
16011900,ท้ายตลาด,Thai Talat,0
16012000,ป่าตาล,Pa Tan,0
16012100,พรหมมาสตร์,Phrommat,0
16012200,โพธิ์เก้าต้น,Pho Kao Ton,0
16012300,โพธิ์ตรุ,Pho Tru,0
16012400,สี่คลอง,Si Khlong,0
16012500,ถนนใหญ่,Thanon Yai,0
16020000,พัฒนานิคม,Phatthana Nikhom,0
16020100,พัฒนานิคม,Phatthana Nikhom,0
16020200,ช่องสาริกา,Chong Sarika,0
16020300,มะนาวหวาน,Manao Wan,0
16020400,ดีลัง,Di Lang,0
16020500,โคกสลุง,Khok Salung,0
16020600,ชอนน้อย,Chon Noi,0
16020700,หนองบัว,Nong Bua,0
16020800,ห้วยขุนราม,Huai Khun Ram,0
16020900,น้ำสุด,Nam Sut,0
16030000,โคกสำโรง,Khok Samrong,0
16030100,โคกสำโรง,Khok Samrong,0
16030200,เกาะแก้ว,Ko Kaeo,0
16030300,ถลุงเหล็ก,Thalung Lek,0
16030400,หลุมข้าว,Lum Khao,0
16030500,ห้วยโป่ง,Huai Pong,0
16030600,คลองเกตุ,Khlong Ket,0
16030700,สะแกราบ,Sakae Rap,0
16030800,เพนียด,Phaniat,0
16030900,วังเพลิง,Wang Phloeng,0
16031000,ดงมะรุม,Dong Marum,0
16031100,ชอนสารเดช*,Chon Saradet,25490101
16031200,หนองม่วง*,Nong Muang,25490101
16031300,บ่อทอง*,Bo Thong,25490101
16031400,ยางโทน*,Yang Thon,25490101
16031500,ชอนสมบูรณ์*,Chon Sombun,25490101
16031600,โคกเจริญ*,Khok Charoen,25490101
16031700,ยางราก*,Yang Rak,25490101
16031800,วังขอนขว้าง,Wang Khon Khwang,0
16031900,ดงดินแดง*,Dong Din Daeng,25490101
16032000,วังจั่น,Wang Chan,0
16032100,หนองมะค่า*,Nong Makha,25490101
16032200,หนองแขม,Nong Khaem,0
16032300,วังทอง*,Wang Thong,25490101
16038900,ชอนสารเดช*,Chon Saradet,25490101
16039000,ยางโทน*,Yang Thon,25490101
16039100,ชอนสมบูรณ์*,Chon Sombun,25490101
16039200,ดงดินแดง*,Dong Din Daeng,25490101
16039300,บ่อทอง*,Bo Thong,25490101
16039400,หนองม่วง*,Nong Muang,25490101
16039500,ยางราก*,Yang Rak,25490101
16039600,โคกเจริญ*,Khok Charoen,25490101
16039700,ทุ่งท่าช้าง*,Thung Tha Chang,25490101
16039800,มหาโพธิ์*,Maha Pho,25490101
16039900,สระโบสถ์*,Sa Bot,25490101
16040000,ชัยบาดาล,Chai Badan,0
16040100,ลำนารายณ์,Lam Narai,0
16040200,ชัยนารายณ์,Chai Narai,0
16040300,ศิลาทิพย์,Sila Thip,0
16040400,ห้วยหิน,Huai Hin,0
16040500,ม่วงค่อม,Muang Khom,0
16040600,บัวชุม,Bua Chum,0
16040700,ท่าดินดำ,Tha Din Dam,0
16040800,มะกอกหวาน,Makok Wan,0
16040900,ซับตะเคียน,Sap Takhian,0
16041000,นาโสม,Na Som,0
16041100,หนองยายโต๊ะ,Nong Yai To,0
16041200,เกาะรัง,Ko Rang,0
16041300,หนองรี*,Nong Ri,25490101
